CustomerID,Age,Gender,Product,PurchaseAmount,Country
CUST03916,20,Male,Headphones,354.92,Brazil
CUST03917,29,Female,Camera,1759.66,USA
CUST03918,43,Female,Smartwatch,1763.98,Australia
CUST03919,35,Female,Monitor,1977.77,France
CUST03920,66,Female,Headphones,603.51,Australia
CUST03921,33,Unspecified,Camera,183.29,France
CUST03922,25,Male,Smartphone,2918.19,Brazil
CUST03923,77,Male,Headphones,1690.7,Germany
CUST03924,43,Unspecified,Tablet,2391.87,France
CUST03925,45,Female,Speaker,858.38,UK
CUST03926,23,Female,Smartphone,1056.93,France
CUST03927,43,Male,Monitor,2726.74,South Africa
CUST03928,57,Female,Headphones,825.02,UK
CUST03929,44,Unspecified,Headphones,2651.49,France
CUST03930,54,Male,Mouse,623.5,Australia
CUST03931,66,Female,Laptop,2465.82,India
CUST03932,65,Unspecified,Smartphone,1389.17,Germany
CUST03933,41,Female,Smartwatch,2047.17,India
CUST03934,42,Male,Headphones,2431.66,Germany
CUST03935,42,Unspecified,Smartwatch,2130.35,Canada
CUST03936,62,Female,Tablet,560.1,Germany
CUST03937,43,Unspecified,Tablet,299.51,South Africa
CUST03938,40,Unspecified,Keyboard,914.68,India
CUST03939,56,Unspecified,Headphones,742.95,France
CUST03940,70,Female,Laptop,1098.32,Canada
CUST03941,71,Male,Smartphone,1585.29,Australia
CUST03942,63,Female,Speaker,1212.28,India
CUST03943,72,Unspecified,Laptop,2934.46,Canada
CUST03944,61,Unspecified,Laptop,2767.74,Japan
CUST03945,45,Female,Speaker,2305.99,Canada
CUST03946,79,Female,Smartphone,1076.69,Brazil
CUST03947,42,Female,Smartwatch,2613.51,Canada
CUST03948,57,Unspecified,Laptop,1137.53,South Africa
CUST03949,32,Unspecified,Laptop,1337.77,UK
CUST03950,51,Male,Camera,2427.65,South Africa
CUST03951,65,Male,Smartphone,53.88,South Africa
CUST03952,74,Female,Headphones,2874.48,France
CUST03953,26,Unspecified,Smartphone,555.48,USA
CUST03954,35,Female,Monitor,2508.84,Canada
CUST03955,49,Unspecified,Speaker,2337.94,South Africa
CUST03956,26,Female,Speaker,76.37,India
CUST03957,66,Male,Monitor,221.09,UK
CUST03958,58,Male,Smartwatch,2251.53,Brazil
CUST03959,74,Male,Laptop,2913.88,India
CUST03960,58,Male,Speaker,1656.46,South Africa
CUST03961,29,Female,Headphones,1865.81,Japan
CUST03962,41,Unspecified,Mouse,405.47,Japan
CUST03963,73,Female,Speaker,1633.01,Germany
CUST03964,57,Female,Monitor,2800.41,UK
CUST03965,29,Male,Smartphone,2744.26,Japan
CUST03966,51,Unspecified,Camera,2722.1,UK
CUST03967,66,Male,Laptop,1011.14,South Africa
CUST03968,40,Male,Camera,697.31,South Africa
CUST03969,53,Male,Speaker,2746.41,India
CUST03970,75,Female,Headphones,2129.61,France
CUST03971,53,Male,Headphones,1650.11,India
CUST03972,39,Male,Smartwatch,2080.19,Australia
CUST03973,37,Female,Laptop,1190.19,UK
CUST03974,52,Male,Keyboard,141.97,Canada
CUST03975,23,Male,Keyboard,1127.17,South Africa
CUST03976,38,Unspecified,Laptop,129.19,Canada
CUST03977,72,Unspecified,Monitor,779.11,Canada
CUST03978,35,Male,Speaker,196.42,India
CUST03979,49,Female,Monitor,1992.46,India
CUST03980,54,Unspecified,Speaker,2212.29,Canada
CUST03981,76,Male,Tablet,481.56,Australia
CUST03982,60,Female,Mouse,530.11,South Africa
CUST03983,76,Female,Smartphone,1353.19,Canada
CUST03984,74,Male,Smartphone,2950.91,India
CUST03985,23,Male,Monitor,98.32,India
CUST03986,56,Male,Smartwatch,2835.36,UK
CUST03987,38,Male,Speaker,2122.37,UK
CUST03988,75,Female,Keyboard,2281.56,USA
CUST03989,23,Unspecified,Smartphone,714.91,South Africa
CUST03990,38,Female,Tablet,175.91,India
CUST03991,60,Female,Mouse,1998.34,Germany
CUST03992,78,Male,Smartphone,1742.43,USA
CUST03993,62,Female,Speaker,1155.69,Australia
CUST03994,57,Female,Smartwatch,1629.18,South Africa
CUST03995,67,Male,Laptop,2094.01,Germany
CUST03996,19,Female,Smartphone,2661.15,France
CUST03997,24,Unspecified,Monitor,2875.8,France
CUST03998,78,Female,Camera,1977.59,Japan
CUST03999,41,Female,Headphones,2567.7,Germany
CUST04000,21,Female,Headphones,2551.28,UK
CUST04001,24,Unspecified,Tablet,946.15,Canada
CUST04002,43,Unspecified,Smartwatch,2338.29,India
CUST04003,67,Male,Keyboard,1101.4,France
CUST04004,47,Unspecified,Smartphone,1748.82,USA
CUST04005,33,Unspecified,Tablet,2342.33,Germany
CUST04006,62,Male,Laptop,2278.43,Germany
CUST04007,56,Female,Headphones,2788.69,South Africa
CUST04008,71,Male,Smartphone,2394.19,Canada
CUST04009,73,Unspecified,Headphones,1564.07,Japan
CUST04010,36,Male,Mouse,663.22,Canada
CUST04011,65,Male,Camera,1648.28,UK
CUST04012,41,Unspecified,Smartphone,2660.77,Japan
CUST04013,43,Unspecified,Keyboard,1078.88,Australia
CUST04014,42,Unspecified,Speaker,2177.04,Canada
CUST04015,64,Female,Headphones,1809.35,South Africa
CUST04016,67,Unspecified,Monitor,2090.97,Japan
CUST04017,44,Female,Tablet,1072.36,USA
CUST04018,57,Male,Monitor,2465.46,USA
CUST04019,35,Female,Tablet,337.77,Australia
CUST04020,61,Male,Smartwatch,2426.75,Japan
CUST04021,26,Male,Speaker,1951.45,Japan
CUST04022,54,Female,Laptop,160.83,Germany
CUST04023,57,Female,Camera,1417.69,Brazil
CUST04024,61,Female,Keyboard,62.92,Germany
CUST04025,34,Male,Smartwatch,199.71,Canada
CUST04026,56,Male,Keyboard,2453.17,USA
CUST04027,23,Unspecified,Monitor,1840.75,Japan
CUST04028,65,Female,Smartwatch,1434.55,USA
CUST04029,28,Unspecified,Smartwatch,1172.49,India
CUST04030,58,Female,Smartwatch,1446.68,Germany
CUST04031,47,Female,Speaker,411.89,Germany
CUST04032,39,Unspecified,Smartphone,1926.64,Japan
CUST04033,62,Female,Tablet,2957.66,Canada
CUST04034,64,Male,Mouse,2342.28,UK
CUST04035,67,Unspecified,Keyboard,2983.28,Canada
CUST04036,30,Female,Smartphone,1138.55,Brazil
CUST04037,27,Female,Mouse,207.17,Germany
CUST04038,62,Male,Headphones,2531.3,France
CUST04039,18,Unspecified,Monitor,1959.21,Japan
CUST04040,62,Male,Mouse,1378.36,UK
CUST04041,70,Female,Tablet,2380.3,UK
CUST04042,22,Female,Speaker,2151.28,Canada
CUST04043,56,Male,Laptop,2089.77,India
CUST04044,62,Unspecified,Monitor,2566.62,Germany
CUST04045,47,Female,Keyboard,1751.77,USA
CUST04046,59,Female,Speaker,2456.39,UK
CUST04047,27,Female,Tablet,179.32,UK
CUST04048,24,Male,Smartphone,2460.81,Canada
CUST04049,35,Female,Laptop,1430.07,Germany
CUST04050,44,Unspecified,Smartphone,1802.82,India
CUST04051,52,Female,Smartphone,1374.07,France
CUST04052,52,Unspecified,Keyboard,1802.82,Germany
CUST04053,76,Unspecified,Smartphone,1495.66,UK
CUST04054,34,Unspecified,Mouse,1014.43,Australia
CUST04055,71,Female,Keyboard,2436.06,Canada
CUST04056,41,Male,Speaker,455.69,Japan
CUST04057,65,Unspecified,Camera,407.62,France
CUST04058,64,Unspecified,Headphones,2601.59,Brazil
CUST04059,78,Unspecified,Headphones,936.53,South Africa
CUST04060,44,Male,Laptop,1622.49,South Africa
CUST04061,71,Female,Monitor,270.74,Brazil
CUST04062,62,Unspecified,Speaker,2495.71,USA
CUST04063,38,Male,Speaker,2536.36,India
CUST04064,80,Female,Smartwatch,1669.13,Australia
CUST04065,51,Unspecified,Smartphone,2664.37,Germany
CUST04066,78,Unspecified,Speaker,617.05,UK
CUST04067,78,Unspecified,Camera,1075.19,Canada
CUST04068,59,Male,Headphones,1142.69,Brazil
CUST04069,68,Male,Headphones,589.11,France
CUST04070,73,Male,Speaker,2027.05,Germany
CUST04071,23,Male,Keyboard,2206.62,France
CUST04072,42,Male,Laptop,837.28,Germany
CUST04073,22,Female,Laptop,284.43,Japan
CUST04074,28,Female,Tablet,2739.78,India
CUST04075,77,Female,Camera,372.49,UK
CUST04076,54,Male,Keyboard,2068.18,Australia
CUST04077,77,Male,Keyboard,1303.06,France
CUST04078,61,Female,Speaker,734.69,France
CUST04079,30,Unspecified,Monitor,2768.44,UK
CUST04080,60,Unspecified,Headphones,1254.39,Canada
CUST04081,63,Female,Smartwatch,1814.1,France
CUST04082,51,Male,Headphones,1073.3,France
CUST04083,64,Male,Keyboard,1907.26,India
CUST04084,41,Unspecified,Tablet,1811.21,South Africa
CUST04085,32,Male,Smartphone,2309.85,Germany
CUST04086,22,Male,Monitor,99.69,Japan
CUST04087,76,Male,Smartphone,2719.15,South Africa
CUST04088,28,Female,Tablet,1533.56,Germany
CUST04089,30,Male,Smartwatch,2095.24,Brazil
CUST04090,60,Male,Laptop,466.53,Japan
CUST04091,66,Female,Monitor,2175.85,South Africa
CUST04092,44,Male,Keyboard,2010.49,India
CUST04093,35,Male,Headphones,844.7,Australia
CUST04094,51,Unspecified,Headphones,2480.32,Canada
CUST04095,21,Male,Speaker,1577.67,South Africa
CUST04096,76,Female,Smartwatch,2139.05,UK
CUST04097,20,Male,Headphones,2149.54,India
CUST04098,51,Unspecified,Laptop,1554.26,USA
CUST04099,31,Male,Smartwatch,2186.91,Germany
CUST04100,38,Unspecified,Smartwatch,1966.83,Canada
CUST04101,20,Unspecified,Headphones,282.86,Australia
CUST04102,52,Unspecified,Headphones,1416.14,France
CUST04103,47,Male,Smartphone,2742.5,India
CUST04104,43,Male,Monitor,1428.01,France
CUST04105,61,Female,Smartphone,841.61,Australia
CUST04106,43,Male,Laptop,589.59,Japan
CUST04107,68,Unspecified,Monitor,63.54,Australia
CUST04108,30,Female,Monitor,1673.07,Brazil
CUST04109,77,Unspecified,Tablet,1488.59,USA
CUST04110,70,Female,Speaker,1123.44,South Africa
CUST04111,71,Female,Headphones,2300.52,Canada
CUST04112,75,Female,Headphones,428.73,South Africa
CUST04113,77,Male,Smartphone,311.19,UK
CUST04114,48,Female,Mouse,274.53,USA
CUST04115,30,Female,Headphones,661.61,Germany
CUST04116,67,Unspecified,Camera,186.06,South Africa
CUST04117,68,Male,Tablet,2359.88,UK
CUST04118,73,Unspecified,Monitor,1749.09,USA
CUST04119,61,Unspecified,Laptop,1762.59,Germany
CUST04120,46,Unspecified,Laptop,1380.65,France
CUST04121,26,Unspecified,Keyboard,582.31,Japan
CUST04122,31,Unspecified,Laptop,2271.78,Canada
CUST04123,44,Unspecified,Monitor,889.4,Japan
CUST04124,74,Unspecified,Keyboard,2330.96,UK
CUST04125,56,Male,Smartwatch,931.81,Australia
CUST04126,22,Male,Tablet,1727.48,France
CUST04127,30,Male,Smartphone,908.73,Australia
CUST04128,37,Female,Headphones,1772.99,Australia
CUST04129,46,Unspecified,Monitor,2185.12,France
CUST04130,64,Unspecified,Headphones,1170.56,Germany
CUST04131,64,Male,Monitor,89.43,South Africa
CUST04132,30,Male,Speaker,327.75,Canada
CUST04133,68,Male,Monitor,2565.16,France
CUST04134,46,Male,Speaker,1471.11,France
CUST04135,21,Male,Tablet,1645.93,Canada
CUST04136,75,Male,Smartwatch,1555.04,South Africa
CUST04137,41,Unspecified,Tablet,2301.82,Canada
CUST04138,53,Male,Monitor,1907.96,South Africa
CUST04139,52,Female,Mouse,176.16,France
CUST04140,37,Male,Tablet,1652.76,France
CUST04141,72,Male,Smartphone,39.46,USA
CUST04142,51,Male,Mouse,456.21,India
CUST04143,72,Unspecified,Monitor,1495.34,France
CUST04144,46,Male,Mouse,2832.8,UK
CUST04145,27,Male,Smartwatch,1316.29,USA
CUST04146,30,Unspecified,Smartphone,1857.82,Brazil
CUST04147,29,Male,Tablet,859.65,Germany
CUST04148,72,Male,Speaker,2464.96,UK
CUST04149,66,Male,Keyboard,1909.04,France
CUST04150,77,Unspecified,Headphones,1675.51,Brazil
CUST04151,25,Female,Camera,2417.81,Brazil
CUST04152,59,Male,Camera,1004.31,Canada
CUST04153,66,Male,Keyboard,1254.81,Japan
CUST04154,42,Male,Headphones,1034.39,Australia
CUST04155,64,Unspecified,Camera,2609.2,USA
CUST04156,78,Female,Camera,2412.51,South Africa
CUST04157,19,Male,Keyboard,1532.8,India
CUST04158,56,Unspecified,Keyboard,2104.34,Germany
CUST04159,32,Unspecified,Speaker,1909.21,Canada
CUST04160,51,Unspecified,Camera,1580.08,South Africa
CUST04161,22,Female,Keyboard,1330.99,UK
CUST04162,75,Female,Speaker,1719.86,India
CUST04163,22,Male,Mouse,2670.03,France
CUST04164,32,Female,Laptop,43.33,India
CUST04165,24,Male,Monitor,1777.27,UK
CUST04166,69,Unspecified,Monitor,488.59,Brazil
CUST04167,36,Female,Keyboard,21.09,USA
CUST04168,49,Male,Monitor,2428.33,Germany
CUST04169,65,Male,Mouse,889.31,Germany
CUST04170,41,Female,Keyboard,2162.16,India
CUST04171,62,Male,Laptop,2910.98,Germany
CUST04172,35,Male,Headphones,525.18,Brazil
CUST04173,62,Male,Headphones,2955.04,Australia
CUST04174,27,Female,Speaker,164.79,Canada
CUST04175,45,Male,Laptop,2697.27,Germany
CUST04176,58,Male,Smartwatch,2859.59,Germany
CUST04177,19,Unspecified,Speaker,1515.0,UK
CUST04178,36,Male,Tablet,1913.77,Australia
CUST04179,75,Male,Keyboard,1611.47,USA
CUST04180,48,Unspecified,Monitor,648.65,India
CUST04181,77,Unspecified,Keyboard,828.88,France
CUST04182,68,Unspecified,Smartphone,1740.67,USA
CUST04183,51,Female,Smartphone,2361.24,Germany
CUST04184,78,Unspecified,Laptop,1378.57,South Africa
CUST04185,49,Male,Mouse,1943.39,USA
CUST04186,78,Unspecified,Monitor,1956.86,South Africa
CUST04187,50,Female,Tablet,1932.31,Brazil
CUST04188,43,Male,Laptop,690.5,France
CUST04189,60,Female,Keyboard,2663.19,Australia
CUST04190,42,Male,Laptop,2462.44,Brazil
CUST04191,35,Unspecified,Mouse,2015.29,Canada
CUST04192,50,Female,Keyboard,2703.15,India
CUST04193,34,Male,Laptop,516.56,USA
CUST04194,69,Unspecified,Headphones,407.27,France
CUST04195,32,Unspecified,Tablet,2017.61,Brazil
CUST04196,38,Unspecified,Keyboard,1031.81,India
CUST04197,73,Female,Keyboard,731.74,Brazil
CUST04198,34,Female,Smartwatch,1568.44,Germany
CUST04199,62,Unspecified,Speaker,2603.14,Australia
CUST04200,61,Unspecified,Mouse,1850.4,Canada
CUST04201,46,Unspecified,Smartwatch,1523.29,UK
CUST04202,64,Unspecified,Smartphone,2367.41,Japan
CUST04203,45,Male,Laptop,2966.87,India
CUST04204,53,Male,Smartphone,623.53,India
CUST04205,62,Male,Camera,1103.04,South Africa
CUST04206,73,Female,Keyboard,2693.45,South Africa
CUST04207,61,Male,Keyboard,1032.35,Japan
CUST04208,33,Male,Smartphone,701.82,South Africa
CUST04209,25,Female,Headphones,2167.61,Germany
CUST04210,72,Unspecified,Keyboard,595.42,France
CUST04211,31,Male,Monitor,1761.58,Australia
CUST04212,18,Female,Keyboard,2647.85,India
CUST04213,72,Male,Keyboard,2510.18,Japan
CUST04214,75,Female,Tablet,825.7,France
CUST04215,63,Male,Keyboard,1980.05,Brazil
CUST04216,44,Unspecified,Camera,2635.06,Germany
CUST04217,67,Unspecified,Laptop,1747.67,South Africa
CUST04218,77,Unspecified,Monitor,751.05,Canada
CUST04219,63,Unspecified,Keyboard,2950.54,South Africa
CUST04220,46,Unspecified,Tablet,1758.64,India
CUST04221,69,Unspecified,Keyboard,1226.93,France
CUST04222,49,Male,Speaker,1721.58,Germany
CUST04223,80,Unspecified,Mouse,506.36,South Africa
CUST04224,50,Unspecified,Camera,1564.91,Japan
CUST04225,66,Male,Tablet,1559.08,Brazil
CUST04226,34,Male,Speaker,306.41,Japan
CUST04227,35,Unspecified,Headphones,1004.98,Canada
CUST04228,57,Female,Smartphone,2386.8,Brazil
CUST04229,27,Unspecified,Mouse,1000.0,Canada
CUST04230,18,Male,Mouse,1305.84,India
CUST04231,35,Female,Speaker,2228.04,Canada
CUST04232,41,Male,Headphones,1611.96,Japan
CUST04233,33,Male,Tablet,1754.91,Brazil
CUST04234,52,Unspecified,Camera,1367.22,India
CUST04235,57,Female,Mouse,2885.52,USA
CUST04236,59,Female,Tablet,1630.32,India
CUST04237,29,Unspecified,Smartphone,1920.98,South Africa
CUST04238,33,Female,Mouse,2346.15,India
CUST04239,53,Male,Laptop,2673.29,Germany
CUST04240,33,Unspecified,Laptop,1825.67,France
CUST04241,41,Unspecified,Laptop,2912.64,Germany
CUST04242,68,Unspecified,Keyboard,724.51,Germany
CUST04243,39,Unspecified,Tablet,1914.81,France
CUST04244,76,Male,Speaker,1353.92,South Africa
CUST04245,65,Female,Mouse,2092.44,India
CUST04246,64,Unspecified,Camera,2293.79,France
CUST04247,35,Female,Tablet,731.49,USA
CUST04248,41,Unspecified,Mouse,463.97,Australia
CUST04249,25,Female,Speaker,2265.43,Australia
CUST04250,66,Male,Speaker,2743.93,Brazil
CUST04251,51,Female,Smartwatch,247.07,Brazil
CUST04252,75,Female,Smartphone,188.39,France
CUST04253,70,Unspecified,Speaker,714.09,UK
CUST04254,80,Female,Smartphone,2427.59,India
CUST04255,54,Unspecified,Speaker,1744.94,Australia
CUST04256,57,Unspecified,Monitor,2600.21,Australia
CUST04257,19,Female,Headphones,2820.94,France
CUST04258,41,Unspecified,Headphones,1281.73,India
CUST04259,20,Unspecified,Laptop,1872.24,Brazil
CUST04260,29,Unspecified,Laptop,2773.43,USA
CUST04261,77,Female,Camera,560.86,India
CUST04262,34,Unspecified,Keyboard,1662.84,South Africa
CUST04263,36,Unspecified,Mouse,199.74,Canada
CUST04264,76,Unspecified,Monitor,483.77,India
CUST04265,28,Unspecified,Headphones,1665.17,Canada
CUST04266,74,Female,Monitor,2494.62,Brazil
CUST04267,40,Female,Smartwatch,2969.57,Australia
CUST04268,21,Unspecified,Laptop,503.43,India
CUST04269,37,Unspecified,Speaker,1962.91,Japan
CUST04270,46,Unspecified,Speaker,2655.83,USA
CUST04271,45,Female,Headphones,1191.72,Canada
CUST04272,52,Male,Monitor,2258.3,India
CUST04273,73,Unspecified,Headphones,718.41,Brazil
CUST04274,31,Male,Camera,2556.58,Canada
CUST04275,64,Female,Speaker,1379.15,Australia
CUST04276,70,Unspecified,Laptop,1878.41,India
CUST04277,49,Male,Camera,499.93,Brazil
CUST04278,40,Unspecified,Laptop,352.0,UK
CUST04279,55,Male,Camera,849.68,Germany
CUST04280,22,Female,Laptop,383.88,Brazil
CUST04281,66,Male,Smartwatch,2331.25,Brazil
CUST04282,48,Female,Monitor,978.28,Germany
CUST04283,42,Male,Headphones,143.41,Brazil
CUST04284,67,Unspecified,Monitor,1005.96,USA
CUST04285,51,Female,Mouse,203.67,South Africa
CUST04286,57,Male,Laptop,2023.04,South Africa
CUST04287,20,Unspecified,Monitor,515.05,Canada
CUST04288,49,Male,Camera,950.78,USA
CUST04289,41,Male,Laptop,1114.14,UK
CUST04290,73,Unspecified,Laptop,1788.64,Canada
CUST04291,79,Unspecified,Camera,127.76,Brazil
CUST04292,40,Unspecified,Camera,2686.75,Japan
CUST04293,77,Male,Camera,2850.19,UK
CUST04294,45,Unspecified,Tablet,954.73,India
CUST04295,66,Unspecified,Camera,2680.37,UK
CUST04296,79,Male,Speaker,360.32,South Africa
CUST04297,43,Unspecified,Tablet,754.6,Germany
CUST04298,50,Female,Smartphone,183.48,Canada
CUST04299,80,Female,Smartwatch,1138.43,Australia
CUST04300,59,Male,Speaker,2237.4,France
CUST04301,71,Male,Tablet,1613.22,Germany
CUST04302,73,Unspecified,Monitor,1413.79,Brazil
CUST04303,64,Unspecified,Keyboard,170.7,UK
CUST04304,56,Male,Speaker,1662.66,South Africa
CUST04305,18,Male,Laptop,259.32,Australia
CUST04306,20,Male,Monitor,1196.0,Australia
CUST04307,58,Male,Keyboard,847.17,South Africa
CUST04308,77,Male,Keyboard,1529.45,UK
CUST04309,73,Unspecified,Smartphone,573.35,South Africa
CUST04310,63,Male,Keyboard,2645.38,Germany
CUST04311,18,Female,Camera,1354.24,Australia
CUST04312,33,Male,Smartphone,931.99,France
CUST04313,70,Unspecified,Laptop,1153.69,Brazil
CUST04314,42,Female,Monitor,1525.91,Germany
CUST04315,49,Unspecified,Smartphone,1626.62,Brazil
CUST04316,65,Male,Camera,2220.62,France
CUST04317,53,Male,Laptop,425.4,Australia
CUST04318,51,Unspecified,Smartphone,2618.0,Japan
CUST04319,31,Unspecified,Laptop,1794.31,Japan
CUST04320,39,Male,Mouse,2405.05,UK
CUST04321,42,Male,Tablet,680.5,Germany
CUST04322,19,Female,Smartwatch,2212.44,Brazil
CUST04323,48,Unspecified,Smartwatch,2526.25,UK
CUST04324,24,Male,Camera,2577.13,Canada
CUST04325,61,Male,Smartwatch,2875.3,UK
CUST04326,65,Female,Mouse,2296.12,USA
CUST04327,18,Female,Tablet,423.95,USA
CUST04328,63,Unspecified,Tablet,559.85,Canada
CUST04329,33,Male,Smartphone,1514.58,Japan
CUST04330,60,Female,Smartwatch,94.96,Brazil
CUST04331,80,Female,Tablet,1825.31,Canada
CUST04332,56,Male,Camera,692.22,India
CUST04333,31,Unspecified,Smartwatch,579.67,Australia
CUST04334,27,Unspecified,Headphones,2533.76,UK
CUST04335,43,Female,Camera,2570.74,Canada
CUST04336,53,Unspecified,Tablet,514.43,Germany
CUST04337,27,Unspecified,Mouse,1368.89,Canada
CUST04338,50,Male,Headphones,1802.15,Canada
CUST04339,55,Unspecified,Tablet,2687.05,USA
CUST04340,43,Male,Monitor,497.48,Germany
CUST04341,22,Unspecified,Keyboard,1834.09,Germany
CUST04342,78,Female,Tablet,485.41,Australia
CUST04343,64,Female,Monitor,2635.6,Canada
CUST04344,18,Unspecified,Monitor,1381.92,Germany
CUST04345,46,Female,Smartwatch,794.13,UK
CUST04346,71,Male,Monitor,848.35,Canada
CUST04347,38,Male,Tablet,651.47,South Africa
CUST04348,63,Male,Speaker,2290.75,Germany
CUST04349,36,Female,Camera,2653.82,USA
CUST04350,47,Male,Mouse,1959.93,Germany
CUST04351,52,Male,Smartwatch,397.98,UK
CUST04352,47,Unspecified,Smartwatch,935.28,USA
CUST04353,80,Female,Camera,1703.13,Germany
CUST04354,28,Male,Laptop,2621.53,Germany
CUST04355,73,Female,Headphones,152.71,Canada
CUST04356,36,Unspecified,Camera,181.66,South Africa
CUST04357,26,Unspecified,Monitor,2078.78,Japan
CUST04358,21,Unspecified,Smartwatch,849.9,Canada
CUST04359,25,Female,Speaker,357.19,Germany
CUST04360,75,Female,Headphones,2791.1,Brazil
CUST04361,49,Female,Laptop,427.08,Australia
CUST04362,24,Male,Camera,2668.32,Brazil
CUST04363,65,Female,Camera,1876.35,USA
CUST04364,44,Female,Speaker,1477.18,Australia
CUST04365,80,Male,Laptop,408.47,Brazil
CUST04366,59,Female,Monitor,1791.19,France
CUST04367,55,Female,Monitor,826.37,Australia
CUST04368,79,Male,Smartphone,2350.3,Australia
CUST04369,43,Female,Keyboard,1604.08,Japan
CUST04370,76,Female,Tablet,238.2,France
CUST04371,63,Unspecified,Smartphone,1505.19,Canada
CUST04372,20,Unspecified,Smartphone,1377.83,Germany
CUST04373,28,Male,Camera,1086.78,UK
CUST04374,71,Female,Keyboard,1645.92,South Africa
CUST04375,69,Male,Headphones,1184.36,South Africa
CUST04376,47,Unspecified,Speaker,637.86,India
CUST04377,25,Unspecified,Smartphone,2940.61,Germany
CUST04378,29,Female,Speaker,1350.49,Australia
CUST04379,77,Male,Mouse,2247.3,Canada
CUST04380,73,Unspecified,Keyboard,1013.82,Canada
CUST04381,80,Male,Mouse,742.47,Canada
CUST04382,72,Male,Headphones,23.58,France
CUST04383,45,Unspecified,Smartphone,1455.81,Brazil
CUST04384,51,Unspecified,Speaker,167.58,India
CUST04385,37,Female,Speaker,2820.37,UK
CUST04386,50,Unspecified,Camera,742.62,South Africa
CUST04387,80,Female,Tablet,1246.19,France
CUST04388,72,Male,Monitor,2720.01,Australia
CUST04389,60,Female,Speaker,1646.86,Brazil
CUST04390,26,Male,Monitor,2223.56,Canada
CUST04391,61,Male,Monitor,1011.37,Germany
CUST04392,57,Female,Headphones,1341.5,India
CUST04393,18,Female,Laptop,1947.28,Australia
CUST04394,52,Unspecified,Speaker,25.88,Germany
CUST04395,75,Unspecified,Monitor,1696.08,South Africa
CUST04396,25,Unspecified,Speaker,1559.08,Brazil
CUST04397,57,Male,Smartphone,2149.52,France
CUST04398,35,Female,Speaker,1640.83,Australia
CUST04399,50,Unspecified,Smartwatch,1652.6,Germany
CUST04400,45,Unspecified,Smartphone,1825.07,India
CUST04401,70,Unspecified,Headphones,1088.24,Japan
CUST04402,20,Female,Keyboard,2464.44,India
CUST04403,48,Male,Camera,2898.83,UK
CUST04404,48,Unspecified,Tablet,1090.63,Japan
CUST04405,39,Unspecified,Smartphone,880.71,UK
CUST04406,21,Male,Smartwatch,1653.52,USA
CUST04407,30,Unspecified,Camera,1712.34,Canada
CUST04408,42,Female,Keyboard,1240.59,Germany
CUST04409,58,Female,Mouse,932.76,Australia
CUST04410,67,Unspecified,Smartwatch,1016.38,USA
CUST04411,18,Male,Mouse,2866.08,UK
CUST04412,60,Female,Keyboard,70.87,USA
CUST04413,51,Male,Headphones,1541.2,UK
CUST04414,59,Male,Camera,2456.43,Japan
CUST04415,22,Male,Smartwatch,2838.54,Japan
CUST04416,26,Unspecified,Laptop,373.82,Germany
CUST04417,37,Male,Mouse,1081.15,Australia
CUST04418,50,Female,Headphones,1122.75,Germany
CUST04419,39,Female,Smartwatch,1344.48,Brazil
CUST04420,63,Male,Laptop,2301.63,India
CUST04421,31,Female,Smartphone,1763.09,Canada
CUST04422,37,Unspecified,Laptop,966.06,UK
CUST04423,76,Female,Tablet,2289.49,France
CUST04424,71,Female,Speaker,1899.63,UK
CUST04425,78,Female,Keyboard,2482.76,Canada
CUST04426,45,Male,Smartphone,2945.06,USA
CUST04427,80,Unspecified,Mouse,1079.54,Germany
CUST04428,65,Male,Smartwatch,2488.03,South Africa
CUST04429,36,Male,Camera,2142.74,France
CUST04430,72,Female,Smartwatch,2383.34,South Africa
CUST04431,49,Unspecified,Speaker,2058.68,France
CUST04432,79,Unspecified,Smartwatch,1484.9,Germany
CUST04433,22,Female,Keyboard,2748.44,France
CUST04434,67,Unspecified,Laptop,348.55,UK
CUST04435,56,Unspecified,Smartwatch,878.08,India
CUST04436,36,Female,Monitor,2934.54,India
CUST04437,48,Female,Keyboard,2596.99,Japan
CUST04438,44,Female,Keyboard,97.89,Japan
CUST04439,74,Female,Mouse,2017.06,Germany
CUST04440,43,Female,Laptop,1949.08,Brazil
CUST04441,21,Female,Speaker,2897.93,South Africa
CUST04442,55,Male,Smartphone,603.42,USA
CUST04443,48,Male,Laptop,287.05,Japan
CUST04444,80,Female,Mouse,1341.1,South Africa
CUST04445,80,Female,Keyboard,1991.34,Japan
CUST04446,46,Unspecified,Tablet,189.34,South Africa
CUST04447,47,Male,Speaker,1806.74,Germany
CUST04448,79,Unspecified,Mouse,2937.03,Brazil
CUST04449,45,Male,Tablet,1485.98,Japan
CUST04450,45,Female,Tablet,1441.0,USA
CUST04451,24,Unspecified,Speaker,1657.94,Brazil
CUST04452,55,Unspecified,Headphones,721.84,Australia
CUST04453,74,Male,Smartwatch,1501.34,Canada
CUST04454,71,Male,Smartwatch,1706.89,USA
CUST04455,43,Unspecified,Keyboard,459.51,Brazil
CUST04456,62,Unspecified,Laptop,393.51,India
CUST04457,74,Female,Keyboard,1540.15,Australia
CUST04458,34,Female,Mouse,641.2,USA
CUST04459,44,Unspecified,Headphones,566.12,France
